 t (s) 	surface	tc1	tc2	tc3	tc4	tc5	tc6	tc7	bottom
57.6636	1567.83	0	0	0	0	1401.87	797.793	404.216	300.242	
57.6681	1567.83	0	0	0	0	1402.1	797.876	404.241	300.242	
57.6727	1567.83	0	0	0	0	1402.33	797.959	404.267	300.242	
57.6772	1567.83	0	0	0	0	1402.56	798.042	404.292	300.243	
57.6818	1567.84	0	0	0	0	1402.79	798.125	404.318	300.243	
57.6863	1567.84	0	0	0	0	1403.03	798.208	404.343	300.243	
57.6909	1567.84	0	0	0	0	1403.26	798.291	404.369	300.243	
57.6954	1567.84	0	0	0	0	1403.49	798.374	404.394	300.243	
57.7	1567.84	0	0	0	0	1403.72	798.457	404.42	300.243	
57.7048	1567.84	0	0	0	0	1403.97	798.544	404.446	300.244	
57.7095	1567.84	0	0	0	0	1404.21	798.631	404.473	300.244	
57.7143	1567.84	0	0	0	0	1404.45	798.718	404.5	300.244	
57.719	1567.84	0	0	0	0	1404.7	798.805	404.526	300.244	
57.7238	1567.85	0	0	0	0	1404.94	798.891	404.553	300.244	
57.7286	1567.85	0	0	0	0	1405.18	798.978	404.58	300.244	
57.7333	1567.85	0	0	0	0	1405.43	799.065	404.606	300.245	
57.7381	1567.85	0	0	0	0	1405.67	799.152	404.633	300.245	
57.7429	1567.85	0	0	0	0	1405.91	799.239	404.66	300.245	
57.7476	1567.85	0	0	0	0	1406.15	799.327	404.687	300.245	
57.7524	1567.85	0	0	0	0	1406.4	799.415	404.713	300.245	
57.7571	1567.85	0	0	0	0	1406.64	799.503	404.74	300.245	
57.7619	1567.85	0	0	0	0	1406.88	799.59	404.767	300.246	
57.7667	1567.86	0	0	0	0	1407.13	799.678	404.793	300.246	
57.7714	1567.86	0	0	0	0	1407.37	799.766	404.82	300.246	
57.7762	1567.86	0	0	0	0	1407.61	799.853	404.847	300.246	
57.781	1567.86	0	0	0	0	1407.86	799.941	404.873	300.246	
57.7857	1567.86	0	0	0	0	1408.1	800.029	404.9	300.246	
57.7905	1567.86	0	0	0	0	1408.34	800.117	404.927	300.247	
57.7952	1567.86	0	0	0	0	1408.58	800.204	404.954	300.247	
57.8	1567.86	0	0	0	0	1408.83	800.292	404.98	300.247	
57.805	1567.86	0	0	0	0	1409.08	800.384	405.008	300.247	
57.81	1567.87	0	0	0	0	1409.34	800.477	405.036	300.247	
57.815	1567.87	0	0	0	0	1409.59	800.569	405.064	300.247	
57.82	1567.87	0	0	0	0	1409.85	800.661	405.093	300.248	
57.825	1567.87	0	0	0	0	1410.1	800.753	405.121	300.248	
57.83	1567.87	0	0	0	0	1410.36	800.845	405.149	300.248	
57.835	1567.87	0	0	0	0	1410.61	800.937	405.177	300.248	
57.84	1567.87	0	0	0	0	1410.87	801.029	405.205	300.248	
57.845	1567.87	0	0	0	0	1411.12	801.122	405.233	300.248	
57.85	1567.87	0	0	0	0	1411.38	801.214	405.261	300.249	
57.855	1567.88	0	0	0	0	1411.63	801.306	405.289	300.249	
57.86	1567.88	0	0	0	0	1411.89	801.398	405.317	300.249	
57.865	1567.88	0	0	0	0	1412.15	801.49	405.345	300.249	
57.87	1567.88	0	0	0	0	1412.4	801.582	405.373	300.249	
57.875	1567.88	0	0	0	0	1412.66	801.674	405.402	300.25	
57.88	1567.88	0	0	0	0	1412.92	801.767	405.43	300.25	
57.885	1567.88	0	0	0	0	1413.18	801.859	405.458	300.25	
57.89	1567.88	0	0	0	0	1413.44	801.951	405.486	300.25	
57.895	1567.89	0	0	0	0	1413.69	802.043	405.514	300.25	
57.8975	1567.89	0	0	0	0	1413.82	802.089	405.528	300.25	
57.9	1567.89	0	0	0	0	1413.95	802.135	405.542	300.25	
57.9026	1567.89	0	0	0	0	1414.08	802.182	405.557	300.251	
57.9052	1567.89	0	0	0	0	1414.22	802.231	405.571	300.251	
57.9079	1567.89	0	0	0	0	1414.36	802.281	405.587	300.251	
57.9107	1567.89	0	0	0	0	1414.5	802.332	405.602	300.251	
57.9136	1567.89	0	0	0	0	1414.65	802.385	405.618	300.251	
57.9166	1567.89	0	0	0	0	1414.8	802.44	405.635	300.251	
57.9196	1567.89	0	0	0	0	1414.96	802.497	405.653	300.251	
57.9229	1567.89	0	0	0	0	1415.13	802.557	405.671	300.251	
57.9262	1567.89	0	0	0	0	1415.3	802.618	405.69	300.251	
57.9297	1567.89	0	0	0	0	1415.48	802.683	405.709	300.252	
57.9332	1567.89	0	0	0	0	1415.66	802.748	405.729	300.252	
57.9368	1567.89	0	0	0	0	1415.85	802.813	405.749	300.252	
57.9403	1567.9	0	0	0	0	1416.03	802.877	405.769	300.252	
57.9438	1567.9	0	0	0	0	1416.21	802.942	405.788	300.252	
57.9473	1567.9	0	0	0	0	1416.39	803.007	405.808	300.252	
57.9508	1567.9	0	0	0	0	1416.57	803.072	405.828	300.252	
57.9543	1567.9	0	0	0	0	1416.75	803.137	405.848	300.252	
57.9578	1567.9	0	0	0	0	1416.93	803.201	405.868	300.253	
57.9614	1567.9	0	0	0	0	1417.11	803.266	405.887	300.253	
57.9649	1567.9	0	0	0	0	1417.3	803.331	405.907	300.253	
57.9684	1567.9	0	0	0	0	1417.48	803.396	405.927	300.253	
57.9719	1567.9	0	0	0	0	1417.66	803.46	405.947	300.253	
57.9754	1567.9	0	0	0	0	1417.84	803.525	405.966	300.253	
57.9789	1567.9	0	0	0	0	1418.02	803.59	405.986	300.253	
57.9824	1567.91	0	0	0	0	1418.2	803.655	406.006	300.253	
57.9859	1567.91	0	0	0	0	1418.38	803.72	406.026	300.254	
57.9895	1567.91	0	0	0	0	1418.56	803.784	406.046	300.254	
57.993	1567.91	0	0	0	0	1418.74	803.849	406.065	300.254	
57.9965	1567.91	0	0	0	0	1418.93	803.914	406.085	300.254	
58	1567.91	0	0	0	0	1419.11	803.979	406.105	300.254	
58.0036	1567.91	0	0	0	0	1419.29	804.045	406.125	300.254	
58.0073	1567.91	0	0	0	0	1419.48	804.113	406.146	300.254	
58.0111	1567.91	0	0	0	0	1419.68	804.184	406.168	300.254	
58.0152	1567.91	0	0	0	0	1419.89	804.259	406.191	300.255	
58.0194	1567.91	0	0	0	0	1420.11	804.337	406.215	300.255	
58.0237	1567.91	0	0	0	0	1420.33	804.415	406.238	300.255	
58.0279	1567.92	0	0	0	0	1420.55	804.493	406.262	300.255	
58.0321	1567.92	0	0	0	0	1420.76	804.572	406.286	300.255	
58.0364	1567.92	0	0	0	0	1420.98	804.65	406.31	300.255	
58.0406	1567.92	0	0	0	0	1421.2	804.728	406.334	300.256	
58.0449	1567.92	0	0	0	0	1421.42	804.806	406.358	300.256	
58.0491	1567.92	0	0	0	0	1421.64	804.885	406.382	300.256	
58.0534	1567.92	0	0	0	0	1421.86	804.963	406.406	300.256	
58.0576	1567.92	0	0	0	0	1422.08	805.041	406.43	300.256	
58.0618	1567.92	0	0	0	0	1422.3	805.119	406.454	300.256	
58.0661	1567.92	0	0	0	0	1422.52	805.198	406.478	300.257	
58.0703	1567.93	0	0	0	0	1422.74	805.276	406.502	300.257	
58.0746	1567.93	0	0	0	0	1422.97	805.354	406.526	300.257	
58.0788	1567.93	0	0	0	0	1423.19	805.432	406.549	300.257	
58.083	1567.93	0	0	0	0	1423.41	805.51	406.573	300.257	
58.0873	1567.93	0	0	0	0	1423.63	805.589	406.597	300.257	
58.0915	1567.93	0	0	0	0	1423.85	805.667	406.621	300.257	
58.0958	1567.93	0	0	0	0	1424.07	805.745	406.645	300.258	
58.1	1567.93	0	0	0	0	1424.29	805.823	406.669	300.258	
58.1043	1567.93	0	0	0	0	1424.52	805.904	406.694	300.258	
58.1089	1567.93	0	0	0	0	1424.75	805.988	406.719	300.258	
58.1135	1567.94	0	0	0	0	1424.99	806.072	406.745	300.258	
58.118	1567.94	0	0	0	0	1425.23	806.156	406.771	300.258	
58.1226	1567.94	0	0	0	0	1425.47	806.24	406.797	300.259	
58.1271	1567.94	0	0	0	0	1425.7	806.325	406.822	300.259	
58.1317	1567.94	0	0	0	0	1425.94	806.41	406.848	300.259	
58.1362	1567.94	0	0	0	0	1426.18	806.495	406.874	300.259	
58.1408	1567.94	0	0	0	0	1426.41	806.58	406.9	300.259	
58.1453	1567.94	0	0	0	0	1426.65	806.665	406.925	300.259	
58.1499	1567.94	0	0	0	0	1426.89	806.75	406.951	300.26	
58.1545	1567.95	0	0	0	0	1427.13	806.835	406.977	300.26	
58.159	1567.95	0	0	0	0	1427.36	806.92	407.003	300.26	
58.1636	1567.95	0	0	0	0	1427.6	807.005	407.028	300.26	
58.1681	1567.95	0	0	0	0	1427.84	807.091	407.054	300.26	
58.1727	1567.95	0	0	0	0	1428.07	807.176	407.08	300.26	
58.1772	1567.95	0	0	0	0	1428.31	807.261	407.106	300.261	
58.1818	1567.95	0	0	0	0	1428.55	807.346	407.131	300.261	
58.1863	1567.95	0	0	0	0	1428.79	807.431	407.157	300.261	
58.1909	1567.95	0	0	0	0	1429.02	807.516	407.183	300.261	
58.1954	1567.96	0	0	0	0	1429.26	807.601	407.209	300.261	
58.2	1567.96	0	0	0	0	1429.5	807.686	407.234	300.261	
58.2048	1567.96	0	0	0	0	1429.75	807.775	407.261	300.262	
58.2095	1567.96	0	0	0	0	1429.99	807.864	407.288	300.262	
58.2143	1567.96	0	0	0	0	1430.24	807.953	407.315	300.262	
58.219	1567.96	0	0	0	0	1430.49	808.041	407.342	300.262	
58.2238	1567.96	0	0	0	0	1430.74	808.13	407.369	300.262	
58.2286	1567.96	0	0	0	0	1430.99	808.219	407.396	300.263	
58.2333	1567.96	0	0	0	0	1431.24	808.308	407.423	300.263	
58.2381	1567.96	0	0	0	0	1431.49	808.397	407.45	300.263	
58.2429	1567.97	0	0	0	0	1431.74	808.486	407.477	300.263	
58.2476	1567.97	0	0	0	0	1431.99	808.575	407.504	300.263	
58.2524	1567.97	0	0	0	0	1432.24	808.664	407.531	300.263	
58.2571	1567.97	0	0	0	0	1432.49	808.753	407.558	300.264	
58.2619	1567.97	0	0	0	0	1432.74	808.842	407.585	300.264	
58.2667	1567.97	0	0	0	0	1432.99	808.931	407.612	300.264	
58.2714	1567.97	0	0	0	0	1433.24	809.02	407.639	300.264	
58.2762	1567.97	0	0	0	0	1433.49	809.109	407.666	300.264	
58.281	1567.97	0	0	0	0	1433.74	809.198	407.694	300.264	
58.2857	1567.98	0	0	0	0	1433.99	809.287	407.721	300.265	
58.2905	1567.98	0	0	0	0	1434.24	809.375	407.748	300.265	
58.2952	1567.98	0	0	0	0	1434.49	809.464	407.776	300.265	
58.3	1567.98	0	0	0	0	1434.74	809.553	407.803	300.265	
58.305	1567.98	0	0	0	0	1435.01	809.647	407.832	300.265	
58.31	1567.98	0	0	0	0	1435.27	809.74	407.861	300.266	
58.315	1567.98	0	0	0	0	1435.53	809.834	407.889	300.266	
58.32	1567.98	0	0	0	0	1435.8	809.927	407.918	300.266	
58.325	1567.99	0	0	0	0	1436.06	810.02	407.947	300.266	
58.33	1567.99	0	0	0	0	1436.32	810.114	407.976	300.266	
58.335	1567.99	0	0	0	0	1436.58	810.207	408.004	300.267	
58.34	1567.99	0	0	0	0	1436.85	810.301	408.033	300.267	
58.345	1567.99	0	0	0	0	1437.11	810.394	408.062	300.267	
58.35	1567.99	0	0	0	0	1437.37	810.487	408.091	300.267	
58.355	1567.99	0	0	0	0	1437.64	810.581	408.12	300.267	
58.36	1567.99	0	0	0	0	1437.9	810.674	408.148	300.267	
58.365	1567.99	0	0	0	0	1438.16	810.768	408.177	300.268	
58.37	1568	0	0	0	0	1438.43	810.861	408.206	300.268	
58.375	1568	0	0	0	0	1438.69	810.955	408.235	300.268	
58.38	1568	0	0	0	0	1438.95	811.048	408.264	300.268	
58.385	1568	0	0	0	0	1439.21	811.141	408.292	300.268	
58.39	1568	0	0	0	0	1439.48	811.235	408.321	300.269	
58.395	1568	0	0	0	0	1439.74	811.328	408.35	300.269	
58.3975	1568	0	0	0	0	1439.87	811.375	408.364	300.269	
58.4	1568	0	0	0	0	1440	811.422	408.379	300.269	
58.4026	1568	0	0	0	0	1440.14	811.47	408.394	300.269	
58.4052	1568	0	0	0	0	1440.28	811.519	408.409	300.269	
58.4079	1568	0	0	0	0	1440.42	811.569	408.424	300.269	
58.4107	1568	0	0	0	0	1440.57	811.621	408.44	300.269	
58.4136	1568.01	0	0	0	0	1440.72	811.675	408.457	300.269	
58.4166	1568.01	0	0	0	0	1440.88	811.731	408.474	300.27	
58.4196	1568.01	0	0	0	0	1441.04	811.789	408.492	300.27	
58.4229	1568.01	0	0	0	0	1441.21	811.849	408.511	300.27	
58.4262	1568.01	0	0	0	0	1441.39	811.911	408.53	300.27	
58.4297	1568.01	0	0	0	0	1441.58	811.977	408.55	300.27	
58.4332	1568.01	0	0	0	0	1441.76	812.043	408.57	300.27	
58.4368	1568.01	0	0	0	0	1441.95	812.108	408.591	300.27	
58.4403	1568.01	0	0	0	0	1442.14	812.174	408.611	300.271	
58.4438	1568.01	0	0	0	0	1442.32	812.24	408.631	300.271	
58.4473	1568.01	0	0	0	0	1442.51	812.305	408.652	300.271	
58.4508	1568.01	0	0	0	0	1442.7	812.371	408.672	300.271	
58.4543	1568.01	0	0	0	0	1442.88	812.437	408.692	300.271	
58.4578	1568.02	0	0	0	0	1443.07	812.502	408.712	300.271	
58.4614	1568.02	0	0	0	0	1443.26	812.568	408.733	300.271	
58.4649	1568.02	0	0	0	0	1443.44	812.634	408.753	300.271	
58.4684	1568.02	0	0	0	0	1443.63	812.699	408.773	300.272	
58.4719	1568.02	0	0	0	0	1443.82	812.765	408.793	300.272	
58.4754	1568.02	0	0	0	0	1444.01	812.831	408.814	300.272	
58.4789	1568.02	0	0	0	0	1444.19	812.896	408.834	300.272	
58.4824	1568.02	0	0	0	0	1444.38	812.962	408.854	300.272	
58.4859	1568.02	0	0	0	0	1444.57	813.028	408.875	300.272	
58.4895	1568.02	0	0	0	0	1444.75	813.094	408.895	300.272	
58.493	1568.02	0	0	0	0	1444.94	813.159	408.915	300.273	
58.4965	1568.02	0	0	0	0	1445.13	813.225	408.935	300.273	
58.5	1568.02	0	0	0	0	1445.31	813.291	408.956	300.273	
58.5036	1568.03	0	0	0	0	1445.5	813.359	408.976	300.273	
58.5073	1568.03	0	0	0	0	1445.7	813.429	408.998	300.273	
58.5111	1568.03	0	0	0	0	1445.9	813.502	409.02	300.273	
58.5152	1568.03	0	0	0	0	1446.12	813.579	409.043	300.273	
58.5194	1568.03	0	0	0	0	1446.34	813.659	409.068	300.274	
58.5237	1568.03	0	0	0	0	1446.57	813.739	409.092	300.274	
58.5279	1568.03	0	0	0	0	1446.79	813.819	409.117	300.274	
58.5321	1568.03	0	0	0	0	1447.02	813.9	409.141	300.274	
58.5364	1568.03	0	0	0	0	1447.25	813.98	409.166	300.274	
58.5406	1568.03	0	0	0	0	1447.47	814.06	409.19	300.274	
58.5449	1568.04	0	0	0	0	1447.7	814.14	409.215	300.275	
58.5491	1568.04	0	0	0	0	1447.92	814.221	409.239	300.275	
58.5534	1568.04	0	0	0	0	1448.15	814.301	409.264	300.275	
58.5576	1568.04	0	0	0	0	1448.37	814.381	409.288	300.275	
58.5618	1568.04	0	0	0	0	1448.6	814.461	409.313	300.275	
58.5661	1568.04	0	0	0	0	1448.82	814.542	409.338	300.275	
58.5703	1568.04	0	0	0	0	1449.05	814.622	409.362	300.276	
58.5746	1568.04	0	0	0	0	1449.27	814.702	409.387	300.276	
58.5788	1568.04	0	0	0	0	1449.5	814.782	409.411	300.276	
58.583	1568.04	0	0	0	0	1449.72	814.863	409.436	300.276	
58.5873	1568.05	0	0	0	0	1449.95	814.943	409.46	300.276	
58.5915	1568.05	0	0	0	0	1450.18	815.023	409.485	300.276	
58.5958	1568.05	0	0	0	0	1450.4	815.103	409.509	300.276	
58.6	1568.05	0	0	0	0	1450.63	815.184	409.534	300.277	
58.6043	1568.05	0	0	0	0	1450.86	815.266	409.559	300.277	
58.6089	1568.05	0	0	0	0	1451.11	815.352	409.585	300.277	
58.6135	1568.05	0	0	0	0	1451.35	815.438	409.612	300.277	
58.618	1568.05	0	0	0	0	1451.6	815.525	409.638	300.277	
58.6226	1568.05	0	0	0	0	1451.84	815.611	409.664	300.278	
58.6271	1568.05	0	0	0	0	1452.09	815.697	409.691	300.278	
58.6317	1568.06	0	0	0	0	1452.33	815.783	409.717	300.278	
58.6362	1568.06	0	0	0	0	1452.58	815.87	409.744	300.278	
58.6408	1568.06	0	0	0	0	1452.82	815.956	409.77	300.278	
58.6453	1568.06	0	0	0	0	1453.06	816.042	409.796	300.278	
58.6499	1568.06	0	0	0	0	1453.31	816.128	409.823	300.279	
58.6545	1568.06	0	0	0	0	1453.55	816.215	409.849	300.279	
58.659	1568.06	0	0	0	0	1453.8	816.301	409.875	300.279	
58.6636	1568.06	0	0	0	0	1454.04	816.387	409.902	300.279	
58.6681	1568.06	0	0	0	0	1454.29	816.473	409.928	300.279	
58.6727	1568.06	0	0	0	0	1454.53	816.559	409.955	300.279	
58.6772	1568.07	0	0	0	0	1454.78	816.646	409.981	300.28	
58.6818	1568.07	0	0	0	0	1455.02	816.732	410.007	300.28	
58.6863	1568.07	0	0	0	0	1455.26	816.818	410.034	300.28	
58.6909	1568.07	0	0	0	0	1455.51	816.904	410.06	300.28	
58.6954	1568.07	0	0	0	0	1455.75	816.991	410.087	300.28	
58.7	1568.07	0	0	0	0	1456	817.077	410.113	300.281	
58.7048	1568.07	0	0	0	0	1456.25	817.167	410.141	300.281	
58.7095	1568.07	0	0	0	0	1456.51	817.257	410.168	300.281	
58.7143	1568.07	0	0	0	0	1456.76	817.348	410.196	300.281	
58.719	1568.08	0	0	0	0	1457.02	817.438	410.224	300.281	
58.7238	1568.08	0	0	0	0	1457.28	817.528	410.251	300.282	
58.7286	1568.08	0	0	0	0	1457.53	817.618	410.279	300.282	
58.7333	1568.08	0	0	0	0	1457.79	817.708	410.306	300.282	
58.7381	1568.08	0	0	0	0	1458.04	817.798	410.334	300.282	
58.7429	1568.08	0	0	0	0	1458.3	817.889	410.362	300.282	
58.7476	1568.08	0	0	0	0	1458.55	817.979	410.389	300.282	
58.7524	1568.08	0	0	0	0	1458.81	818.069	410.417	300.283	
58.7571	1568.08	0	0	0	0	1459.06	818.159	410.445	300.283	
58.7619	1568.08	0	0	0	0	1459.32	818.249	410.472	300.283	
58.7667	1568.09	0	0	0	0	1459.58	818.34	410.5	300.283	
58.7714	1568.09	0	0	0	0	1459.83	818.43	410.528	300.283	
58.7762	1568.09	0	0	0	0	1460.09	818.52	410.555	300.284	
58.781	1568.09	0	0	0	0	1460.35	818.61	410.583	300.284	
58.7857	1568.09	0	0	0	0	1460.61	818.701	410.611	300.284	
58.7905	1568.09	0	0	0	0	1460.87	818.791	410.638	300.284	
58.7952	1568.09	0	0	0	0	1461.13	818.881	410.666	300.284	
58.8	1568.09	0	0	0	0	1461.38	818.971	410.694	300.285	
58.805	1568.09	0	0	0	0	1461.65	819.066	410.723	300.285	
58.81	1568.1	0	0	0	0	1461.93	819.161	410.752	300.285	
58.815	1568.1	0	0	0	0	1462.2	819.255	410.781	300.285	
58.82	1568.1	0	0	0	0	1462.47	819.35	410.81	300.285	
58.825	1568.1	0	0	0	0	1462.74	819.445	410.839	300.286	
58.83	1568.1	0	0	0	0	1463.01	819.54	410.868	300.286	
58.835	1568.1	0	0	0	0	1463.28	819.634	410.897	300.286	
58.84	1568.1	0	0	0	0	1463.55	819.729	410.926	300.286	
58.845	1568.1	0	0	0	0	1463.82	819.824	410.955	300.286	
58.85	1568.11	0	0	0	0	1464.09	819.919	410.984	300.287	
58.855	1568.11	0	0	0	0	1464.37	820.013	411.013	300.287	
58.86	1568.11	0	0	0	0	1464.64	820.108	411.042	300.287	
58.865	1568.11	0	0	0	0	1464.91	820.203	411.071	300.287	
58.87	1568.11	0	0	0	0	1465.18	820.298	411.101	300.287	
58.875	1568.11	0	0	0	0	1465.45	820.394	411.13	300.288	
58.88	1568.11	0	0	0	0	1465.72	820.49	411.159	300.288	
58.885	1568.11	0	0	0	0	1465.99	820.586	411.188	300.288	
58.89	1568.11	0	0	0	0	1466.26	820.682	411.217	300.288	
58.895	1568.12	0	0	0	0	1466.53	820.778	411.246	300.288	
58.8975	1568.12	0	0	0	0	1466.67	820.825	411.261	300.288	
58.9	1568.12	0	0	0	0	1466.8	820.873	411.275	300.289	
58.9026	1568.12	0	0	0	0	1466.94	820.923	411.29	300.289	
58.9052	1568.12	0	0	0	0	1467.09	820.973	411.305	300.289	
58.9079	1568.12	0	0	0	0	1467.23	821.025	411.321	300.289	
58.9107	1568.12	0	0	0	0	1467.38	821.079	411.337	300.289	
58.9136	1568.12	0	0	0	0	1467.54	821.134	411.354	300.289	
58.9166	1568.12	0	0	0	0	1467.7	821.191	411.372	300.289	
58.9196	1568.12	0	0	0	0	1467.87	821.25	411.39	300.289	
58.9229	1568.12	0	0	0	0	1468.04	821.312	411.408	300.289	
58.9262	1568.12	0	0	0	0	1468.22	821.376	411.428	300.29	
58.9297	1568.12	0	0	0	0	1468.42	821.444	411.448	300.29	
58.9332	1568.12	0	0	0	0	1468.61	821.511	411.469	300.29	
58.9368	1568.12	0	0	0	0	1468.8	821.579	411.489	300.29	
58.9403	1568.13	0	0	0	0	1468.99	821.646	411.51	300.29	
58.9438	1568.13	0	0	0	0	1469.18	821.714	411.53	300.29	
58.9473	1568.13	0	0	0	0	1469.37	821.781	411.551	300.29	
58.9508	1568.13	0	0	0	0	1469.56	821.848	411.571	300.291	
58.9543	1568.13	0	0	0	0	1469.76	821.916	411.592	300.291	
58.9578	1568.13	0	0	0	0	1469.95	821.983	411.612	300.291	
58.9614	1568.13	0	0	0	0	1470.14	822.051	411.633	300.291	
58.9649	1568.13	0	0	0	0	1470.33	822.118	411.653	300.291	
58.9684	1568.13	0	0	0	0	1470.53	822.186	411.674	300.291	
58.9719	1568.13	0	0	0	0	1470.72	822.253	411.694	300.291	
58.9754	1568.13	0	0	0	0	1470.91	822.321	411.715	300.292	
58.9789	1568.13	0	0	0	0	1471.1	822.388	411.735	300.292	
58.9824	1568.13	0	0	0	0	1471.3	822.455	411.756	300.292	
58.9859	1568.14	0	0	0	0	1471.49	822.523	411.776	300.292	
58.9895	1568.14	0	0	0	0	1471.68	822.59	411.797	300.292	
58.993	1568.14	0	0	0	0	1471.87	822.658	411.817	300.292	
58.9965	1568.14	0	0	0	0	1472.06	822.725	411.838	300.292	
59	1568.14	0	0	0	0	1472.26	822.793	411.858	300.293	
59.0036	1568.14	0	0	0	0	1472.45	822.861	411.879	300.293	
59.0073	1568.14	0	0	0	0	1472.66	822.933	411.9	300.293	
59.0111	1568.14	0	0	0	0	1472.87	823.007	411.923	300.293	
59.0152	1568.14	0	0	0	0	1473.09	823.084	411.947	300.293	
59.0194	1568.14	0	0	0	0	1473.32	823.166	411.971	300.293	
59.0237	1568.14	0	0	0	0	1473.55	823.247	411.996	300.294	
59.0279	1568.14	0	0	0	0	1473.79	823.329	412.021	300.294	
59.0321	1568.15	0	0	0	0	1474.02	823.41	412.046	300.294	
59.0364	1568.15	0	0	0	0	1474.25	823.492	412.07	300.294	
59.0406	1568.15	0	0	0	0	1474.48	823.573	412.095	300.294	
59.0449	1568.15	0	0	0	0	1474.71	823.654	412.12	300.294	
59.0491	1568.15	0	0	0	0	1474.95	823.736	412.145	300.295	
59.0534	1568.15	0	0	0	0	1475.18	823.817	412.169	300.295	
59.0576	1568.15	0	0	0	0	1475.41	823.899	412.194	300.295	
59.0618	1568.15	0	0	0	0	1475.64	823.98	412.219	300.295	
59.0661	1568.15	0	0	0	0	1475.88	824.062	412.244	300.295	
59.0703	1568.15	0	0	0	0	1476.11	824.143	412.269	300.295	
59.0746	1568.16	0	0	0	0	1476.34	824.225	412.293	300.296	
59.0788	1568.16	0	0	0	0	1476.57	824.306	412.318	300.296	
59.083	1568.16	0	0	0	0	1476.8	824.388	412.343	300.296	
59.0873	1568.16	0	0	0	0	1477.04	824.469	412.368	300.296	
59.0915	1568.16	0	0	0	0	1477.27	824.551	412.392	300.296	
59.0958	1568.16	0	0	0	0	1477.5	824.632	412.417	300.296	
59.1	1568.16	0	0	0	0	1477.73	824.713	412.442	300.297	
59.1043	1568.16	0	0	0	0	1477.97	824.797	412.467	300.297	
59.1089	1568.16	0	0	0	0	1478.22	824.885	412.494	300.297	
59.1135	1568.16	0	0	0	0	1478.47	824.972	412.521	300.297	
59.118	1568.17	0	0	0	0	1478.72	825.06	412.547	300.297	
59.1226	1568.17	0	0	0	0	1478.97	825.147	412.574	300.298	
59.1271	1568.17	0	0	0	0	1479.23	825.235	412.601	300.298	
59.1317	1568.17	0	0	0	0	1479.48	825.322	412.627	300.298	
59.1362	1568.17	0	0	0	0	1479.73	825.41	412.654	300.298	
59.1408	1568.17	0	0	0	0	1479.98	825.497	412.681	300.298	
59.1453	1568.17	0	0	0	0	1480.23	825.585	412.707	300.298	
59.1499	1568.17	0	0	0	0	1480.48	825.672	412.734	300.299	
59.1545	1568.17	0	0	0	0	1480.74	825.76	412.761	300.299	
59.159	1568.17	0	0	0	0	1480.99	825.847	412.787	300.299	
59.1636	1568.18	0	0	0	0	1481.24	825.935	412.814	300.299	
59.1681	1568.18	0	0	0	0	1481.49	826.022	412.841	300.299	
59.1727	1568.18	0	0	0	0	1481.74	826.11	412.867	300.3	
59.1772	1568.18	0	0	0	0	1482	826.198	412.894	300.3	
59.1818	1568.18	0	0	0	0	1482.25	826.285	412.921	300.3	
59.1863	1568.18	0	0	0	0	1482.5	826.373	412.947	300.3	
59.1909	1568.18	0	0	0	0	1482.75	826.46	412.974	300.3	
59.1954	1568.18	0	0	0	0	1483	826.548	413.001	300.301	
59.2	1568.18	0	0	0	0	1483.26	826.635	413.027	300.301	
59.2048	1568.18	0	0	0	0	1483.52	826.727	413.055	300.301	
59.2095	1568.19	0	0	0	0	1483.78	826.818	413.083	300.301	
59.2143	1568.19	0	0	0	0	1484.05	826.91	413.111	300.301	
59.219	1568.19	0	0	0	0	1484.31	827.001	413.139	300.302	
59.2238	1568.19	0	0	0	0	1484.57	827.093	413.167	300.302	
59.2286	1568.19	0	0	0	0	1484.84	827.185	413.196	300.302	
59.2333	1568.19	0	0	0	0	1485.1	827.276	413.224	300.302	
59.2381	1568.19	0	0	0	0	1485.36	827.368	413.252	300.302	
59.2429	1568.19	0	0	0	0	1485.63	827.461	413.281	300.303	
59.2476	1568.19	0	0	0	0	1485.89	827.553	413.309	300.303	
59.2524	1568.2	0	0	0	0	1486.15	827.646	413.337	300.303	
59.2571	1568.2	0	0	0	0	1486.42	827.739	413.366	300.303	
59.2619	1568.2	0	0	0	0	1486.68	827.832	413.394	300.303	
59.2667	1568.2	0	0	0	0	1486.94	827.925	413.422	300.304	
59.2714	1568.2	0	0	0	0	1487.21	828.017	413.451	300.304	
59.2762	1568.2	0	0	0	0	1487.47	828.11	413.479	300.304	
59.281	1568.2	0	0	0	0	1487.73	828.203	413.507	300.304	
59.2857	1568.2	0	0	0	0	1488	828.296	413.536	300.304	
59.2905	1568.2	0	0	0	0	1488.26	828.388	413.564	300.305	
59.2952	1568.21	0	0	0	0	1488.53	828.481	413.592	300.305	
59.3	1568.21	0	0	0	0	1488.79	828.574	413.621	300.305	
59.305	1568.21	0	0	0	0	1489.07	828.672	413.651	300.305	
59.31	1568.21	0	0	0	0	1489.35	828.769	413.68	300.305	
59.315	1568.21	0	0	0	0	1489.63	828.866	413.71	300.306	
59.32	1568.21	0	0	0	0	1489.91	828.964	413.74	300.306	
59.325	1568.21	0	0	0	0	1490.19	829.061	413.77	300.306	
59.33	1568.21	0	0	0	0	1490.47	829.159	413.799	300.306	
59.335	1568.21	0	0	0	0	1490.75	829.256	413.829	300.306	
